Camera_Sit,Season,GRIDCODE,FREQUENCY,SUM_Shape_Area,RADIUS,BufferArea,PERCENT COvER
WB_ S15,Summer,15,2,37800,9000,254469004.9,0.014854461
WB_ S15,Summer,16,125,5334830.957,9000,254469004.9,2.096456092
WB_ S16,Summer,1,2357,24746884.28,9000,254469004.9,9.724911011
WB_ S16,Summer,2,2356,76185621.16,9000,254469004.9,29.93905729
WB_ S16,Summer,3,4328,19734089.93,9000,254469004.9,7.755007307
WB_ S16,Summer,4,2031,5861545.973,9000,254469004.9,2.303442014
WB_ S16,Summer,5,544,1197276.965,9000,254469004.9,0.470500117
WB_ S16,Summer,6,16,568352.3204,9000,254469004.9,0.223348349
WB_ S16,Summer,7,435,29145716.19,9000,254469004.9,11.45354272
WB_ S16,Summer,8,361,10250118.2,9000,254469004.9,4.028041922
WB_ S16,Summer,9,427,18860795.55,9000,254469004.9,7.411824303
WB_ S16,Summer,12,203,65001999.31,9000,254469004.9,25.54417161
WB_ S16,Summer,13,65,2551985.816,9000,254469004.9,1.002867055
WB_ S16,Summer,14,44,364595.4618,9000,254469004.9,0.143276963
WB_ S17,Summer,1,3116,72710818.69,9000,254469004.9,28.5735462
WB_ S17,Summer,2,4152,88851680.46,9000,254469004.9,34.91650407
WB_ S17,Summer,3,3656,8718322.605,9000,254469004.9,3.426084292
WB_ S17,Summer,4,2193,6807205.794,9000,254469004.9,2.675062841
WB_ S17,Summer,5,530,1385102.647,9000,254469004.9,0.544310945
WB_ S17,Summer,6,189,7810117.972,9000,254469004.9,3.069182423
WB_ S17,Summer,7,544,18290294.1,9000,254469004.9,7.187631397
WB_ S17,Summer,8,213,4420320.895,9000,254469004.9,1.737076347
WB_ S17,Summer,9,488,8712555.913,9000,254469004.9,3.423818125
WB_ S17,Summer,12,163,33716240.76,9000,254469004.9,13.24964538
WB_ S17,Summer,13,108,2968021.007,9000,254469004.9,1.166358554
WB_ S17,Summer,14,3,78300,9000,254469004.9,0.030769956
WB_ S18,Summer,1,2469,30407971.05,9000,254469004.9,11.94957753
WB_ S18,Summer,2,2424,75331505.57,9000,254469004.9,29.60341107
WB_ S18,Summer,3,2954,8231510.352,9000,254469004.9,3.234779164
WB_ S18,Summer,4,2319,7338359.875,9000,254469004.9,2.883793206
WB_ S18,Summer,5,902,3057752.138,9000,254469004.9,1.201620661
WB_ S18,Summer,6,19,434807.3772,9000,254469004.9,0.170868502
WB_ S18,Summer,7,416,19850041.34,9000,254469004.9,7.800573333
WB_ S18,Summer,8,260,5658659.898,9000,254469004.9,2.223712825
WB_ S18,Summer,9,557,24697284.71,9000,254469004.9,9.705419613
WB_ S18,Summer,12,143,78151512.06,9000,254469004.9,30.71160359
WB_ S18,Summer,13,38,828058.9311,9000,254469004.9,0.325406598
WB_ S18,Summer,14,18,481516.9198,9000,254469004.9,0.189224192
WB_ S19,Summer,1,2374,38633025.38,9000,254469004.9,15.18181964
WB_ S19,Summer,2,2864,83859349.7,9000,254469004.9,32.95464205
WB_ S19,Summer,3,2947,6792362.731,9000,254469004.9,2.669229886
WB_ S19,Summer,4,2692,11836682.25,9000,254469004.9,4.651522198
WB_ S19,Summer,5,854,3455697.119,9000,254469004.9,1.358003156
WB_ S19,Summer,6,79,3774476.951,9000,254469004.9,1.483275715
WB_ S19,Summer,7,362,20654962.3,9000,254469004.9,8.116887283
WB_ S19,Summer,8,297,10195998.74,9000,254469004.9,4.006774319
WB_ S19,Summer,9,510,21188573.03,9000,254469004.9,8.326583049
WB_ S19,Summer,12,117,52086518.23,9000,254469004.9,20.46870826
WB_ S19,Summer,13,24,335406.86,9000,254469004.9,0.131806567
WB_ S19,Summer,14,14,427500,9000,254469004.9,0.167996884
WB_ S19,Summer,16,19,1228426.502,9000,254469004.9,0.482741111
WB_ S2,Summer,1,979,8743659.847,9000,254469004.9,3.436041198
WB_ S2,Summer,2,1434,41836034.47,9000,254469004.9,16.44052268
WB_ S2,Summer,3,1923,20112083.29,9000,254469004.9,7.903549314
WB_ S2,Summer,4,1416,4977639.92,9000,254469004.9,1.956088884
WB_ S2,Summer,5,498,1742079.719,9000,254469004.9,0.68459407
WB_ S2,Summer,7,91,6995409.069,9000,254469004.9,2.749022055
WB_ S2,Summer,8,356,15228993.87,9000,254469004.9,5.984616425
WB_ S2,Summer,9,174,18387488.42,9000,254469004.9,7.225826355
WB_ S2,Summer,12,163,95889501.76,9000,254469004.9,37.68219308
WB_ S2,Summer,13,72,7013283.434,9000,254469004.9,2.756046237
WB_ S2,Summer,14,144,33542805.06,9000,254469004.9,13.18148946
WB_ S20,Summer,1,1938,33179230.31,9000,254469004.9,13.03861361
WB_ S20,Summer,2,2122,112940528.1,9000,254469004.9,44.38282303
WB_ S20,Summer,3,1795,4111175.174,9000,254469004.9,1.615589755
WB_ S20,Summer,4,3596,24788137.9,9000,254469004.9,9.741122658
WB_ S20,Summer,5,509,1340391.947,9000,254469004.9,0.526740751
WB_ S20,Summer,6,19,1586626.488,9000,254469004.9,0.623504811
WB_ S20,Summer,7,61,1516938.685,9000,254469004.9,0.596119235
WB_ S20,Summer,8,411,29818390.86,9000,254469004.9,11.71788716
WB_ S20,Summer,9,253,15069388.04,9000,254469004.9,5.921895297
WB_ S20,Summer,12,129,26611853.29,9000,254469004.9,10.45779752
WB_ S20,Summer,13,11,110242.9036,9000,254469004.9,0.043322724
WB_ S20,Summer,16,63,3396076.137,9000,254469004.9,1.334573591
WB_ S21,Summer,1,2560,58934617.85,9000,254469004.9,23.15984136
WB_ S21,Summer,2,2696,112455408.7,9000,254469004.9,44.19218316
WB_ S21,Summer,3,2352,5799940.036,9000,254469004.9,2.279232411
WB_ S21,Summer,4,2821,19975732.12,9000,254469004.9,7.849966689
WB_ S21,Summer,5,355,1107035.277,9000,254469004.9,0.435037374
WB_ S21,Summer,6,16,589980.3621,9000,254469004.9,0.231847632
WB_ S21,Summer,7,7,287822.1374,9000,254469004.9,0.113106953
WB_ S21,Summer,8,398,26251965.55,9000,254469004.9,10.31637058
WB_ S21,Summer,9,266,15499368.71,9000,254469004.9,6.090867024
WB_ S21,Summer,12,121,13035257.76,9000,254469004.9,5.122532609
WB_ S21,Summer,13,6,88200,9000,254469004.9,0.03466041
WB_ S21,Summer,16,18,443651.2554,9000,254469004.9,0.174343927
WB_ S22,Summer,1,2460,45834777.41,9000,254469004.9,18.01192936
WB_ S22,Summer,2,1539,153715654.9,9000,254469004.9,60.40643533
WB_ S22,Summer,3,1943,5401513.799,9000,254469004.9,2.122660793
WB_ S22,Summer,4,2068,11660912.81,9000,254469004.9,4.582449173
WB_ S22,Summer,5,192,603928.7725,9000,254469004.9,0.237329011
WB_ S22,Summer,6,42,2315595,9000,254469004.9,0.909971335
WB_ S22,Summer,7,13,435600,9000,254469004.9,0.171179983
WB_ S22,Summer,8,266,17170810.99,9000,254469004.9,6.747702334
WB_ S22,Summer,9,189,7757206.418,9000,254469004.9,3.048389496
WB_ S22,Summer,11,13,2714447.015,9000,254469004.9,1.066710272
WB_ S22,Summer,12,92,6502765.318,9000,254469004.9,2.555425294
WB_ S22,Summer,13,5,84600,9000,254469004.9,0.033245699
WB_ S22,Summer,16,7,271168.219,9000,254469004.9,0.106562376
WB_ S23,Summer,1,2451,21246710.1,9000,254469004.9,8.349429473
WB_ S23,Summer,2,2470,108799194.4,9000,254469004.9,42.75538173
WB_ S23,Summer,3,4024,34150607.87,9000,254469004.9,13.42034087
WB_ S23,Summer,4,2334,5793210.946,9000,254469004.9,2.276588045
WB_ S23,Summer,5,453,788906.705,9000,254469004.9,0.310020745
WB_ S23,Summer,6,10,463500,9000,254469004.9,0.18214399
WB_ S23,Summer,7,201,7758410.121,9000,254469004.9,3.048862522
WB_ S23,Summer,8,437,15163238.68,9000,254469004.9,5.958776271
WB_ S23,Summer,9,299,17579048.4,9000,254469004.9,6.9081295
WB_ S23,Summer,12,170,38575838.69,9000,254469004.9,15.15934669
WB_ S23,Summer,13,47,2664170.639,9000,254469004.9,1.046952905
WB_ S23,Summer,14,10,80100,9000,254469004.9,0.031477311
WB_ S24,Summer,1,2065,23947342.36,9000,254469004.9,9.410710889
WB_ S24,Summer,2,2604,71199003.89,9000,254469004.9,27.97944052
WB_ S24,Summer,3,4149,13487647.9,9000,254469004.9,5.300310701
WB_ S24,Summer,4,1684,5626030.952,9000,254469004.9,2.210890459
WB_ S24,Summer,5,468,1160593.271,9000,254469004.9,0.456084336
WB_ S24,Summer,6,25,559885.889,9000,254469004.9,0.220021251
WB_ S24,Summer,7,574,20718420.62,9000,254469004.9,8.141824827
WB_ S24,Summer,8,249,7609924.291,9000,254469004.9,2.990511278
WB_ S24,Summer,9,361,13924099.16,9000,254469004.9,5.47182521
WB_ S24,Summer,12,209,92055763.35,9000,254469004.9,36.17562908
WB_ S24,Summer,13,44,2457000,9000,254469004.9,0.965539988
WB_ S24,Summer,14,23,165600,9000,254469004.9,0.065076688
WB_ S25,Summer,1,2491,57709602.75,9000,254469004.9,22.67844084
WB_ S25,Summer,2,3827,89568019.63,9000,254469004.9,35.19800757
WB_ S25,Summer,3,3217,7676212.339,9000,254469004.9,3.016560835
WB_ S25,Summer,4,3146,11532098.36,9000,254469004.9,4.531828292
WB_ S25,Summer,5,1002,3316636.031,9000,254469004.9,1.303355602
WB_ S25,Summer,6,138,5572288.477,9000,254469004.9,2.189771001
WB_ S25,Summer,7,458,15377927.07,9000,254469004.9,6.043143477
WB_ S25,Summer,8,346,9241017,9000,254469004.9,3.631490209
WB_ S25,Summer,9,516,17141235.09,9000,254469004.9,6.73607974
WB_ S25,Summer,12,146,34607006.45,9000,254469004.9,13.59969418
WB_ S25,Summer,13,72,2058918.371,9000,254469004.9,0.809103793
WB_ S25,Summer,14,1,9000,9000,254469004.9,0.003536777
WB_ S26,Summer,1,2043,26157202.49,9000,254469004.9,10.27913105
WB_ S26,Summer,2,2650,91852865.85,9000,254469004.9,36.0958954
WB_ S26,Summer,3,3036,6233948.516,9000,254469004.9,2.449786966
WB_ S26,Summer,4,5117,22749030.4,9000,254469004.9,8.939804047
WB_ S26,Summer,5,1717,6280223.784,9000,254469004.9,2.467971997
WB_ S26,Summer,6,88,2576193.494,9000,254469004.9,1.012380071
WB_ S26,Summer,7,372,23846123.08,9000,254469004.9,9.370934225
WB_ S26,Summer,8,273,9981754.641,9000,254469004.9,3.922581708
WB_ S26,Summer,9,614,27225308.28,9000,254469004.9,10.6988701
WB_ S26,Summer,12,91,35560347.71,9000,254469004.9,13.97433362
WB_ S26,Summer,13,51,1774304.105,9000,254469004.9,0.697257454
WB_ S26,Summer,14,6,231678.3301,9000,254469004.9,0.091043831
WB_ S27,Summer,1,1196,11732243.66,9000,254469004.9,4.610480426
WB_ S27,Summer,2,1385,155232203.6,9000,254469004.9,61.00240131
WB_ S27,Summer,3,2764,4848501.057,9000,254469004.9,1.905340518
WB_ S27,Summer,4,3834,18234313.96,9000,254469004.9,7.165632593
WB_ S27,Summer,5,1128,4397439.014,9000,254469004.9,1.728084336
WB_ S27,Summer,6,136,6547841.44,9000,254469004.9,2.573139091
WB_ S27,Summer,7,348,21314503.05,9000,254469004.9,8.37607042
WB_ S27,Summer,8,157,4182396.877,9000,254469004.9,1.643578116
WB_ S27,Summer,9,571,10557831.28,9000,254469004.9,4.148965522
WB_ S27,Summer,12,69,15807238.78,9000,254469004.9,6.211852316
WB_ S27,Summer,13,39,1614465.52,9000,254469004.9,0.634444859
WB_ S28,Summer,1,3173,18398006.59,9000,254469004.9,7.229959735
WB_ S28,Summer,2,2824,80534470.72,9000,254469004.9,31.64804717
WB_ S28,Summer,3,4773,24765604.48,9000,254469004.9,9.732267583
WB_ S28,Summer,4,1912,5539579.043,9000,254469004.9,2.176917006
WB_ S28,Summer,5,342,607447.7839,9000,254469004.9,0.238711895
WB_ S28,Summer,6,82,3460188.095,9000,254469004.9,1.359767998
WB_ S28,Summer,7,423,18071200.57,9000,254469004.9,7.101533082
WB_ S28,Summer,8,429,23155613.32,9000,254469004.9,9.099581039
WB_ S28,Summer,9,257,20092952.54,9000,254469004.9,7.896031402
WB_ S28,Summer,12,160,57547326.74,9000,254469004.9,22.6146704
WB_ S28,Summer,13,27,1296900,9000,254469004.9,0.509649496
WB_ S29,Summer,1,2316,13017553.72,9000,254469004.9,5.115575362
WB_ S29,Summer,2,2333,69057399.43,9000,254469004.9,27.13784315
WB_ S29,Summer,3,4475,11198456.5,9000,254469004.9,4.400715325
WB_ S29,Summer,4,1801,5755388.811,9000,254469004.9,2.261724886
WB_ S29,Summer,5,549,1203153.643,9000,254469004.9,0.472809505
WB_ S29,Summer,6,88,2979952.698,9000,254469004.9,1.171047413
WB_ S29,Summer,7,540,14449236.04,9000,254469004.9,5.678190961
WB_ S29,Summer,8,344,12455596.53,9000,254469004.9,4.894740139
WB_ S29,Summer,9,250,14451097.76,9000,254469004.9,5.678922572
WB_ S29,Summer,12,207,108579074.6,9000,254469004.9,42.66888008
WB_ S29,Summer,13,19,554607.2806,9000,254469004.9,0.217946889
WB_ S3,Summer,1,1839,14971347.92,9000,254469004.9,5.883367967
WB_ S3,Summer,2,1519,65232603.88,9000,254469004.9,25.63479348
WB_ S3,Summer,3,3523,10466092.31,9000,254469004.9,4.112914385
WB_ S3,Summer,4,880,4155798.347,9000,254469004.9,1.633125554
WB_ S3,Summer,5,200,903714.0875,9000,254469004.9,0.355137195
WB_ S3,Summer,6,74,8809609.999,9000,254469004.9,3.461957971
WB_ S3,Summer,7,384,36664287.8,9000,254469004.9,14.40815466
WB_ S3,Summer,8,131,5959719.821,9000,254469004.9,2.342021899
WB_ S3,Summer,9,375,11112205.25,9000,254469004.9,4.366820725
WB_ S3,Summer,12,127,86597923.08,9000,254469004.9,34.03083338
WB_ S3,Summer,13,119,5201000.866,9000,254469004.9,2.04386419
WB_ S3,Summer,14,15,552944.0127,9000,254469004.9,0.217293266
WB_ S3,Summer,15,2,9000,9000,254469004.9,0.003536777
WB_ S3,Summer,16,36,3832733.712,9000,254469004.9,1.506169175
WB_ S4,Summer,1,614,6255015.133,9000,254469004.9,2.458065624
WB_ S4,Summer,2,761,27259905.4,9000,254469004.9,10.71246591
WB_ S4,Summer,3,1727,6561091.931,9000,254469004.9,2.578346205
WB_ S4,Summer,4,634,3423706.778,9000,254469004.9,1.345431747
WB_ S4,Summer,5,109,306900,9000,254469004.9,0.120604079
WB_ S4,Summer,6,1,28800,9000,254469004.9,0.011317685
WB_ S4,Summer,7,61,2880777.572,9000,254469004.9,1.132074051
WB_ S4,Summer,8,346,37478592.16,9000,254469004.9,14.72815605
WB_ S4,Summer,9,510,29160713.72,9000,254469004.9,11.45943638
WB_ S4,Summer,12,282,124057691,9000,254469004.9,48.75159198
WB_ S4,Summer,13,46,2063380.616,9000,254469004.9,0.810857344
WB_ S4,Summer,14,66,2541788.599,9000,254469004.9,0.998859802
WB_ S4,Summer,15,16,225900,9000,254469004.9,0.08877309
WB_ S4,Summer,16,177,12224717.32,9000,254469004.9,4.804010344
WB_ S5,Summer,1,1338,16410688.85,9000,254469004.9,6.448993211
WB_ S5,Summer,2,1259,41865012.16,9000,254469004.9,16.45191019
WB_ S5,Summer,3,2188,7113034.377,9000,254469004.9,2.79524588
WB_ S5,Summer,4,1285,5894748.936,9000,254469004.9,2.316489954
WB_ S5,Summer,5,147,371458.521,9000,254469004.9,0.145973975
WB_ S5,Summer,8,415,58473394.13,9000,254469004.9,22.97859189
WB_ S5,Summer,9,472,27824323.16,9000,254469004.9,10.93426807
WB_ S5,Summer,12,201,85274710.47,9000,254469004.9,33.51084368
WB_ S5,Summer,13,18,474300,9000,254469004.9,0.186388122
WB_ S5,Summer,14,39,1589009.663,9000,254469004.9,0.624441339
WB_ S5,Summer,15,20,305779.5421,9000,254469004.9,0.120163767
WB_ S5,Summer,16,176,8872519.724,9000,254469004.9,3.48667993
WB_ S6,Summer,1,1522,19511568.68,9000,254469004.9,7.667561982
WB_ S6,Summer,2,1684,45417096.79,9000,254469004.9,17.84779125
WB_ S6,Summer,3,2796,9455593.275,9000,254469004.9,3.715813357
WB_ S6,Summer,4,1538,6443815.037,9000,254469004.9,2.532259298
WB_ S6,Summer,5,82,125100,9000,254469004.9,0.049161194
WB_ S6,Summer,8,460,69483998.09,9000,254469004.9,27.30548583
WB_ S6,Summer,9,559,33643347.58,9000,254469004.9,13.22100017
WB_ S6,Summer,11,1,157939.7142,9000,254469004.9,0.062066386
WB_ S6,Summer,12,246,64243934.13,9000,254469004.9,25.24627081
WB_ S6,Summer,13,2,41400,9000,254469004.9,0.016269172
WB_ S6,Summer,14,1,49500,9000,254469004.9,0.019452271
WB_ S6,Summer,15,5,77400,9000,254469004.9,0.030416278
WB_ S6,Summer,16,116,5818286.64,9000,254469004.9,2.286442171
WB_ S7,Summer,1,2090,58791134.85,9000,254469004.9,23.1034561
WB_ S7,Summer,2,2503,63875825.57,9000,254469004.9,25.10161329
WB_ S7,Summer,3,2853,7866832.025,9000,254469004.9,3.091469638
WB_ S7,Summer,4,1456,5395482.147,9000,254469004.9,2.120290504
WB_ S7,Summer,5,101,178225.7746,9000,254469004.9,0.070038304
WB_ S7,Summer,8,474,39107275.88,9000,254469004.9,15.36818831
WB_ S7,Summer,9,481,18632892.69,9000,254469004.9,7.322264136
WB_ S7,Summer,11,4,93222.27583,9000,254469004.9,0.03663404
WB_ S7,Summer,12,202,53286881.41,9000,254469004.9,20.94042118
WB_ S7,Summer,13,1,27900,9000,254469004.9,0.010964007
WB_ S7,Summer,14,4,87300,9000,254469004.9,0.034306732
WB_ S7,Summer,15,2,31500,9000,254469004.9,0.012378718
WB_ S7,Summer,16,128,7094505.785,9000,254469004.9,2.787964604
WB_ S8,Summer,1,2817,26975231.63,9000,254469004.9,10.60059618
WB_ S8,Summer,2,2276,106564554.6,9000,254469004.9,41.87722375
WB_ S8,Summer,3,4054,26223702.36,9000,254469004.9,10.30526385
WB_ S8,Summer,4,1729,4820065.55,9000,254469004.9,1.89416607
WB_ S8,Summer,5,465,1040387.878,9000,254469004.9,0.408846601
WB_ S8,Summer,6,2,36000,9000,254469004.9,0.014147106
WB_ S8,Summer,7,225,20929936.76,9000,254469004.9,8.224945416
WB_ S8,Summer,8,298,9993154.891,9000,254469004.9,3.927061723
WB_ S8,Summer,9,195,19030676.88,9000,254469004.9,7.478583446
WB_ S8,Summer,12,171,34480217.22,9000,254469004.9,13.54986916
WB_ S8,Summer,13,72,4308257.41,9000,254469004.9,1.69303818
WB_ S8,Summer,14,15,66795.17036,9000,254469004.9,0.026248843
WB_ S9,Summer,1,1935,14393128.09,9000,254469004.9,5.656141931
WB_ S9,Summer,2,1689,66745714.48,9000,254469004.9,26.22940837
WB_ S9,Summer,3,4043,12095277.77,9000,254469004.9,4.753143816
WB_ S9,Summer,4,1372,5039545.489,9000,254469004.9,1.980416236
WB_ S9,Summer,5,440,1464869.246,9000,254469004.9,0.575657238
WB_ S9,Summer,7,465,44869623.67,9000,254469004.9,17.6326479
WB_ S9,Summer,8,113,4665263.607,9000,254469004.9,1.83333275
WB_ S9,Summer,9,246,10789530.02,9000,254469004.9,4.240017373
WB_ S9,Summer,12,114,87243427.62,9000,254469004.9,34.28450064
WB_ S9,Summer,13,114,5726871.034,9000,254469004.9,2.250518107
WB_ S9,Summer,14,62,1435727.702,9000,254469004.9,0.564205335
WB_ W1,Summer,1,2270,19510403.69,9000,254469004.9,7.667104169
WB_ W1,Summer,2,2573,87936878.96,9000,254469004.9,34.55700979
WB_ W1,Summer,3,4599,27121065.82,9000,254469004.9,10.6579054
WB_ W1,Summer,4,1844,4704971.181,9000,254469004.9,1.848936841
WB_ W1,Summer,5,305,542698.5177,9000,254469004.9,0.213267041
WB_ W1,Summer,6,23,663869.0001,9000,254469004.9,0.260884032
WB_ W1,Summer,7,466,14983946.53,9000,254469004.9,5.888318907
WB_ W1,Summer,8,346,10309616.77,9000,254469004.9,4.051423384
WB_ W1,Summer,9,268,13330150.25,9000,254469004.9,5.238418036
WB_ W1,Summer,12,209,72119594.02,9000,254469004.9,28.34120959
WB_ W1,Summer,13,44,1939402.108,9000,254469004.9,0.762136869
WB_ W1,Summer,14,3,19800,9000,254469004.9,0.007780908
WB_ W10,Summer,1,2064,15755522.56,9000,254469004.9,6.191529129
WB_ W10,Summer,2,1619,69716087.21,9000,254469004.9,27.39669109
WB_ W10,Summer,3,3462,10328126.6,9000,254469004.9,4.058697286
WB_ W10,Summer,4,805,2620596.227,9000,254469004.9,1.029829243
WB_ W10,Summer,5,185,581649.1686,9000,254469004.9,0.22857368
WB_ W10,Summer,6,111,16905600,9000,254469004.9,6.643481002
WB_ W10,Summer,7,443,38222425.06,9000,254469004.9,15.02046392
WB_ W10,Summer,8,99,3175876.7,9000,254469004.9,1.24804068
WB_ W10,Summer,9,408,10582629.22,9000,254469004.9,4.158710497
WB_ W10,Summer,12,78,81617750.89,9000,254469004.9,32.07374938
WB_ W10,Summer,13,121,4861014.534,9000,254469004.9,1.910258004
WB_ W10,Summer,14,7,101700,9000,254469004.9,0.039965575
WB_ W2,Summer,1,2978,15219456.09,9000,254469004.9,5.980868317
WB_ W2,Summer,2,2861,88051334.44,9000,254469004.9,34.60198796
WB_ W2,Summer,3,4591,21769036.35,9000,254469004.9,8.554690719
WB_ W2,Summer,4,2733,8738199.689,9000,254469004.9,3.433895492
WB_ W2,Summer,5,709,2414496.298,9000,254469004.9,0.948837089
WB_ W2,Summer,6,105,5601651.967,9000,254469004.9,2.201310124
WB_ W2,Summer,7,440,21184454.54,9000,254469004.9,8.324964584
WB_ W2,Summer,8,406,23052061.31,9000,254469004.9,9.058887667
WB_ W2,Summer,9,280,21301107.32,9000,254469004.9,8.370806229
WB_ W2,Summer,12,118,45679735.92,9000,254469004.9,17.9510019
WB_ W2,Summer,13,21,949084.0161,9000,254469004.9,0.372966451
WB_ W2,Summer,14,4,117000,9000,254469004.9,0.045978095
WB_ W3,Summer,1,2619,15399928.53,9000,254469004.9,6.051789504
WB_ W3,Summer,2,2538,67816831.84,9000,254469004.9,26.65033089
WB_ W3,Summer,3,4865,13675349.46,9000,254469004.9,5.374072754
WB_ W3,Summer,4,1484,4603559.584,9000,254469004.9,1.809084601
WB_ W3,Summer,5,374,706081.2861,9000,254469004.9,0.277472412
WB_ W3,Summer,6,91,2925531.989,9000,254469004.9,1.149661425
WB_ W3,Summer,7,588,17526911.64,9000,254469004.9,6.887641047
WB_ W3,Summer,8,329,11015986.19,9000,254469004.9,4.329009024
WB_ W3,Summer,9,245,12427140.21,9000,254469004.9,4.883557513
WB_ W3,Summer,12,227,107009385.4,9000,254469004.9,42.05203124
WB_ W3,Summer,13,16,326182.3504,9000,254469004.9,0.128181564
WB_ W4,Summer,1,2704,23534415.03,9000,254469004.9,9.248440704
WB_ W4,Summer,2,2102,90022407.34,9000,254469004.9,35.37657066
WB_ W4,Summer,3,4554,12803360.89,9000,254469004.9,5.031402898
WB_ W4,Summer,4,1376,4563421.972,9000,254469004.9,1.793311517
WB_ W4,Summer,5,410,1186611.208,9000,254469004.9,0.466308739
WB_ W4,Summer,6,8,329854.5941,9000,254469004.9,0.129624665
WB_ W4,Summer,7,519,40760270.52,9000,254469004.9,16.01777416
WB_ W4,Summer,8,157,4589672.499,9000,254469004.9,1.803627322
WB_ W4,Summer,9,290,12376826.3,9000,254469004.9,4.863785397
WB_ W4,Summer,12,141,60269962.82,9000,254469004.9,23.68459877
WB_ W4,Summer,13,79,3664800,9000,254469004.9,1.440175396
WB_ W4,Summer,14,36,367376.1918,9000,254469004.9,0.144369721
WB_ W5,Summer,1,2648,53668473.61,9000,254469004.9,21.09037744
WB_ W5,Summer,2,3724,95351030.03,9000,254469004.9,37.47058706
WB_ W5,Summer,3,3268,6809469.292,9000,254469004.9,2.67595234
WB_ W5,Summer,4,3525,13602760.78,9000,254469004.9,5.345547204
WB_ W5,Summer,5,1113,3900529.522,9000,254469004.9,1.532811245
WB_ W5,Summer,6,162,5581843.56,9000,254469004.9,2.193525911
WB_ W5,Summer,7,440,18565403.97,9000,254469004.9,7.295742746
WB_ W5,Summer,8,345,8339902.548,9000,254469004.9,3.277374606
WB_ W5,Summer,9,573,18272710.13,9000,254469004.9,7.180721337
WB_ W5,Summer,12,133,28057997.43,9000,254469004.9,11.02609626
WB_ W5,Summer,13,69,1943012.3,9000,254469004.9,0.763555585
WB_ W5,Summer,14,2,72000,9000,254469004.9,0.028294212
WB_ W6,Summer,1,5,7200,9000,254469004.9,0.002829421
WB_ W6,Summer,2,450,122901400.8,9000,254469004.9,48.29719863
WB_ W6,Summer,3,2632,4569855.065,9000,254469004.9,1.795839563
WB_ W6,Summer,4,2113,6087870.186,9000,254469004.9,2.39238181
WB_ W6,Summer,5,692,1963166.422,9000,254469004.9,0.771475655
WB_ W6,Summer,6,289,17254104.47,9000,254469004.9,6.780434605
WB_ W6,Summer,7,234,11154317.07,9000,254469004.9,4.383369626
WB_ W6,Summer,8,356,22868804.91,9000,254469004.9,8.986872453
WB_ W6,Summer,9,511,25374227.13,9000,254469004.9,9.971441171
WB_ W6,Summer,12,52,42145312.32,9000,254469004.9,16.56206119
WB_ W6,Summer,13,6,142721.3544,9000,254469004.9,0.056085948
WB_ W7,Summer,1,1744,17302530.03,9000,254469004.9,6.799464646
WB_ W7,Summer,2,2024,69788933.1,9000,254469004.9,27.42531772
WB_ W7,Summer,3,3014,25549845.91,9000,254469004.9,10.04045499
WB_ W7,Summer,4,1977,6705649.219,9000,254469004.9,2.635153629
WB_ W7,Summer,5,710,2462038.749,9000,254469004.9,0.967520091
WB_ W7,Summer,6,2,36000,9000,254469004.9,0.014147106
WB_ W7,Summer,7,239,16260978.99,9000,254469004.9,6.390160952
WB_ W7,Summer,8,343,13305158.57,9000,254469004.9,5.228596928
WB_ W7,Summer,9,227,18029942.56,9000,254469004.9,7.08531971
WB_ W7,Summer,12,178,77765278.56,9000,254469004.9,30.55982342
WB_ W7,Summer,13,66,4236540.294,9000,254469004.9,1.664855134
WB_ W7,Summer,14,87,3026084.05,9000,254469004.9,1.189175888
WB_ W8,Summer,1,3248,77752974.88,9000,254469004.9,30.55498838
WB_ W8,Summer,2,4431,89972717.66,9000,254469004.9,35.35704385
WB_ W8,Summer,3,3396,8080393.68,9000,254469004.9,3.175394065
WB_ W8,Summer,4,2936,10440179.5,9000,254469004.9,4.102731293
WB_ W8,Summer,5,814,2439880.415,9000,254469004.9,0.958812416
WB_ W8,Summer,6,205,8029482.655,9000,254469004.9,3.155387297
WB_ W8,Summer,7,474,15047584.22,9000,254469004.9,5.91332694
WB_ W8,Summer,8,248,5111782.855,9000,254469004.9,2.008803727
WB_ W8,Summer,9,541,9706446.953,9000,254469004.9,3.814392623
WB_ W8,Summer,12,179,25179680.4,9000,254469004.9,9.89498914
WB_ W8,Summer,13,100,2618756.827,9000,254469004.9,1.029106404
WB_ W8,Summer,14,3,89100,9000,254469004.9,0.035014087
WB_ W9,Summer,1,2416,40565108.35,9000,254469004.9,15.94108028
WB_ W9,Summer,2,2961,71767506.45,9000,254469004.9,28.20284791
WB_ W9,Summer,3,2832,6800412.493,9000,254469004.9,2.672393243
WB_ W9,Summer,4,2332,11565421.86,9000,254469004.9,4.544923601
WB_ W9,Summer,5,652,2236473.553,9000,254469004.9,0.87887857
WB_ W9,Summer,6,47,1939726.331,9000,254469004.9,0.762264281
WB_ W9,Summer,7,303,17284232.62,9000,254469004.9,6.792274222
WB_ W9,Summer,8,355,15740411.01,9000,254469004.9,6.185590661
WB_ W9,Summer,9,507,21936400.94,9000,254469004.9,8.620460846
WB_ W9,Summer,12,180,60662618.47,9000,254469004.9,23.83890269
WB_ W9,Summer,13,24,299701.1731,9000,254469004.9,0.117775119
